,ccode,date,raceref,course,raceclass,n_dist,going,horseno,drawing,jockey,wt_carried,netadj,blinker,trainer,rating,odd_fn,weights,runners,latest_sr,purse,ctry,color_e,sex,foaldate,rank
237,235,41532,33020,2,5,1600,2,12,8,4,118,0,7,8,25,130,1013,14,101,550000,2,3,1,38590,0
238,236,41532,33020,2,5,1600,2,5,11,18,128,0,3,4,35,250,1021,14,98,550000,7,2,1,39135,0
239,237,41532,33020,2,5,1600,2,8,7,9,127,0,37,3,34,100,1019,14,88,550000,9,3,1,39702,0
240,44,41532,33020,2,5,1600,2,13,13,12,115,0,1,12,22,140,1130,14,103,550000,2,1,1,39717,0
241,238,41532,33020,2,5,1600,2,14,4,10,111,-2,3,19,20,400,1179,14,100,550000,1,1,1,39755,0
242,239,41532,33021,2,3,1200,2,11,1,12,116,0,37,19,63,990,1102,14,93,1000000,6,2,3,40317,0
243,240,41532,33021,2,3,1200,2,14,11,15,111,-2,7,17,60,610,1094,14,102,1000000,6,3,1,39850,0
244,241,41532,33021,2,3,1200,2,3,3,5,127,0,7,13,74,51,1222,14,104,1000000,2,3,1,39351,0
245,242,41532,33021,2,3,1200,2,9,5,1,115,-2,3,1,64,990,1105,14,101,1000000,1,2,1,39027,0
246,243,41532,33021,2,3,1200,2,4,14,2,126,0,1,8,73,990,1219,14,95,1000000,2,2,3,40043,0
247,244,41532,33021,2,3,1200,2,6,13,4,125,0,7,7,72,79,1075,14,109,1000000,1,1,1,39408,0
248,245,41532,33021,2,3,1200,2,5,6,3,126,0,59,14,73,100,983,14,109,1000000,3,1,1,39849,0
249,246,41532,33021,2,3,1200,2,12,4,8,113,-2,3,23,62,540,1080,14,95,1000000,1,3,1,39701,0
250,82,41532,33021,2,3,1200,2,2,9,7,123,-7,60,9,77,71,1179,14,112,1000000,2,2,1,38960,1
251,247,41532,33021,2,3,1200,2,8,2,16,120,2,1,18,65,650,1119,14,78,1000000,2,1,1,40110,0
252,248,41532,33021,2,3,1200,2,13,12,10,113,-2,9,15,62,77,1173,14,105,1000000,2,2,1,39770,0
253,249,41532,33021,2,3,1200,2,7,8,18,124,0,15,10,71,35,1092,14,108,1000000,2,3,3,39749,1
254,250,41532,33021,2,3,1200,2,1,7,6,131,-2,61,16,80,210,1129,14,114,1000000,6,2,1,39497,0
255,251,41532,33021,2,3,1200,2,10,10,11,114,-2,13,11,63,77,1091,14,110,1000000,1,2,1,39748,1
256,252,41532,33022,3,4,1200,1,11,3,13,111,-5,18,1,42,170,1149,12,106,725000,6,2,1,38764,1
257,253,41532,33022,3,4,1200,1,3,6,6,127,-2,9,22,55,130,1256,12,98,725000,2,5,1,38956,0
258,254,41532,33022,3,4,1200,1,6,9,18,125,0,7,4,51,150,1141,12,102,725000,2,3,1,39368,1
259,255,41532,33022,3,4,1200,1,12,1,4,116,0,62,17,42,77,1079,12,98,725000,2,2,1,39707,0
260,256,41532,33022,3,4,1200,1,2,11,9,132,0,1,18,58,740,1075,12,83,725000,1,3,1,38676,0
261,257,41532,33022,3,4,1200,1,8,2,10,122,-2,63,3,50,150,1065,12,89,725000,2,2,1,40470,0
262,258,41532,33022,3,4,1200,1,4,7,14,129,0,3,7,55,110,1184,12,91,725000,3,2,1,40231,0
263,259,41532,33022,3,4,1200,1,1,10,3,133,0,3,21,59,150,1012,12,94,725000,2,1,1,38954,0
264,260,41532,33022,3,4,1200,1,7,12,1,123,-2,9,6,51,140,1225,12,95,725000,2,1,1,38995,0
265,261,41532,33022,3,4,1200,1,9,8,16,121,0,9,20,47,43,1088,12,109,725000,1,2,1,39765,1
266,262,41532,33022,3,4,1200,1,10,5,7,114,-7,64,9,47,66,1046,12,62,725000,2,2,1,39762,0
267,263,41532,33022,3,4,1200,1,5,4,5,127,0,46,5,53,49,1069,12,106,725000,4,3,1,39866,0
268,264,41532,33023,2,4,1600,2,8,4,1,122,-2,9,22,50,180,1037,13,106,725000,3,2,1,38774,0
269,265,41532,33023,2,4,1600,2,10,6,4,118,0,9,6,44,180,1194,13,102,725000,1,2,1,39738,0
270,266,41532,33023,2,4,1600,2,12,8,13,111,-5,1,1,42,990,1107,13,99,725000,1,2,1,38986,0
271,267,41532,33023,2,4,1600,2,4,12,10,126,-2,58,14,54,87,1171,13,106,725000,1,1,1,39745,0
272,9,41532,33023,2,4,1600,2,13,1,7,107,-7,3,9,40,160,1080,13,98,725000,1,1,1,39730,0
273,268,41532,33023,2,4,1600,2,2,9,17,131,0,65,3,57,110,1075,13,108,725000,3,2,1,39883,0
274,269,41532,33023,2,4,1600,2,3,7,9,130,0,45,19,56,190,1160,13,94,725000,1,2,3,39744,0
275,270,41532,33023,2,4,1600,2,6,2,8,124,-2,1,1,52,990,1093,13,103,725000,6,3,1,40256,0
276,271,41532,33023,2,4,1600,2,7,3,5,126,0,42,4,52,150,1037,13,104,725000,1,2,1,39763,1
277,272,41532,33023,2,4,1600,2,1,10,18,133,0,66,17,59,61,1197,13,104,725000,1,2,1,39386,0
278,273,41532,33023,2,4,1600,2,9,13,15,122,-2,1,23,50,880,1133,13,105,725000,7,1,4,39555,1
279,274,41532,33023,2,4,1600,2,5,11,16,127,0,7,10,53,99,1136,13,103,725000,2,2,3,40075,0
280,275,41532,33023,2,4,1600,2,11,5,3,118,0,9,13,44,23,1081,13,106,725000,6,2,1,39895,1
281,276,41532,33024,2,4,1400,2,12,3,11,114,-2,7,10,43,170,1030,14,101,725000,1,3,1,40076,0
282,55,41532,33024,2,4,1400,2,13,11,7,108,-7,7,9,42,67,1229,14,102,725000,2,3,3,39687,1
283,277,41532,33024,2,4,1400,2,14,2,1,112,-2,7,6,41,570,1064,14,102,725000,2,2,1,38981,0
284,278,41532,33024,2,4,1400,2,10,5,13,115,-5,67,22,47,990,1067,14,98,725000,1,2,1,40121,0
285,279,41532,33024,2,4,1400,2,5,10,12,130,0,3,19,57,990,1160,14,0,725000,2,1,1,39739,0
286,280,41532,33024,2,4,1400,2,3,12,5,131,0,1,23,58,160,1112,14,113,725000,2,2,1,40119,0
287,281,41532,33024,2,4,1400,2,1,4,14,133,0,1,7,60,700,1157,14,105,725000,4,3,1,39521,0
288,282,41532,33024,2,4,1400,2,8,8,15,124,-2,31,3,53,200,1165,14,102,725000,4,2,1,39948,0
289,283,41532,33024,2,4,1400,2,6,13,3,129,0,3,16,56,79,1123,14,101,725000,2,1,1,39722,0
290,284,41532,33024,2,4,1400,2,11,1,4,119,0,7,4,46,72,1018,14,102,725000,3,3,1,39183,0
291,285,41532,33024,2,4,1400,2,9,14,6,120,-2,68,5,49,280,1149,14,102,725000,2,1,1,39695,0
292,286,41532,33024,2,4,1400,2,2,9,2,133,0,3,18,60,73,1068,14,112,725000,2,2,1,39690,1
293,287,41532,33024,2,4,1400,2,4,7,9,130,0,3,17,57,140,1169,14,107,725000,1,2,1,39734,1
294,288,41532,33024,2,4,1400,2,7,6,18,128,0,1,1,55,29,1111,14,111,725000,1,2,1,40131,0
295,289,41532,33025,2,1,1400,2,10,6,4,118,0,69,17,98,330,1090,10,119,2000000,3,2,1,39178,0
296,290,41532,33025,2,1,1400,2,6,4,18,124,0,40,16,104,160,1046,10,120,2000000,6,2,1,39520,1
297,291,41532,33025,2,1,1400,2,8,5,16,121,0,37,19,101,31,1176,10,120,2000000,3,4,1,39917,1
298,292,41532,33025,2,1,1400,2,9,10,3,120,0,9,13,100,22,1173,10,122,2000000,1,2,1,40117,0
299,293,41532,33025,2,1,1400,2,2,7,11,129,-2,9,15,111,250,1098,10,119,2000000,2,2,1,38953,0
300,294,41532,33025,2,1,1400,2,5,2,5,127,0,70,20,107,490,1069,10,116,2000000,8,1,1,38846,0
301,295,41532,33025,2,1,1400,2,7,3,2,123,0,30,5,103,270,1200,10,0,2000000,1,2,1,38626,0
302,296,41532,33025,2,1,1400,2,1,9,17,133,0,18,6,113,980,1114,10,114,2000000,2,2,1,38949,0
303,297,41532,33025,2,1,1400,2,4,8,10,127,-2,18,15,109,66,1216,10,124,2000000,3,2,1,39543,1
304,298,41532,33025,2,1,1400,2,3,1,9,130,0,9,15,110,100,1112,10,117,2000000,4,2,1,39576,0
305,299,41532,33026,3,3,1200,1,12,7,13,112,-5,31,17,64,170,1137,12,0,1000000,1,1,1,39394,0
306,103,41532,33026,3,3,1200,1,10,3,18,119,1,38,18,65,110,1111,12,112,1000000,3,2,1,39564,1
307,300,41532,33026,3,3,1200,1,8,5,16,120,0,26,19,67,110,1058,12,110,1000000,3,2,1,39511,0
308,301,41532,33026,3,3,1200,1,5,10,14,129,0,3,14,76,650,1046,12,107,1000000,2,3,1,39312,0
309,302,41532,33026,3,3,1200,1,1,2,1,131,-2,1,12,80,990,1170,12,101,1000000,4,2,1,39557,0
310,303,41532,33026,3,3,1200,1,7,6,3,126,0,18,10,73,26,1167,12,118,1000000,1,2,1,40090,1
311,304,41532,33026,3,3,1200,1,9,4,12,119,0,71,2,66,180,1101,12,79,1000000,6,2,1,39905,0
312,305,41532,33026,3,3,1200,1,3,9,15,129,-2,3,20,78,130,1209,12,109,1000000,2,2,1,38966,0
313,306,41532,33026,3,3,1200,1,2,8,10,130,-2,9,15,79,92,1093,12,114,1000000,6,2,1,39187,0
314,307,41532,33026,3,3,1200,1,4,1,5,131,0,3,7,78,39,1116,12,84,1000000,2,2,1,39376,0
315,308,41532,33026,3,3,1200,1,6,12,17,128,0,1,9,75,290,1034,12,114,1000000,3,2,1,39855,1
316,309,41532,33026,3,3,1200,1,11,11,4,117,0,72,9,64,160,1148,12,107,1000000,3,2,1,39506,0
317,310,41532,33027,2,2,1200,2,3,8,7,121,-7,1,6,90,140,1159,12,116,1400000,1,2,4,39701,1
318,311,41532,33027,2,2,1200,2,1,3,5,130,0,3,18,92,16,1009,12,116,1400000,2,2,1,40084,0
319,312,41532,33027,2,2,1200,2,10,10,13,116,-5,68,13,83,700,1126,12,107,1400000,1,4,1,40049,0
320,105,41532,33027,2,2,1200,2,9,4,2,122,0,1,13,84,55,1183,12,110,1400000,2,3,1,39742,1
321,313,41532,33027,2,2,1200,2,2,9,17,130,0,3,9,92,390,1152,12,115,1400000,3,2,4,39556,0
322,314,41532,33027,2,2,1200,2,11,12,10,119,-2,9,15,83,990,1098,12,101,1400000,5,2,1,40073,0
323,315,41532,33027,2,2,1200,2,4,2,9,127,0,7,15,89,360,1139,12,109,1400000,2,3,1,39367,0
324,316,41532,33027,2,2,1200,2,8,11,6,121,-2,1,10,85,990,1077,12,111,1400000,2,2,1,40126,0
325,317,41532,33027,2,2,1200,2,5,7,8,123,-2,3,1,87,470,1081,12,0,1400000,3,4,1,39503,0
326,318,41532,33027,2,2,1200,2,12,1,11,118,-2,3,10,82,56,1088,12,121,1400000,2,2,1,39703,1
327,319,41532,33027,2,2,1200,2,7,6,18,124,0,64,16,86,130,1098,12,109,1400000,2,2,1,40058,0
328,320,41532,33028,2,3,1400,2,4,13,16,130,0,14,17,75,170,1045,14,112,1000000,2,2,1,39022,0
329,321,41532,33028,2,3,1400,2,11,4,4,117,0,7,19,62,78,1064,14,107,1000000,2,2,1,40091,0
330,100,41532,33028,2,3,1400,2,7,1,12,123,0,3,23,68,87,1092,14,114,1000000,2,2,1,38640,1
331,322,41532,33028,2,3,1400,2,9,9,7,111,-7,3,9,63,98,1102,14,107,1000000,1,2,1,39700,0
332,323,41532,33028,2,3,1400,2,2,10,3,132,0,35,10,77,45,1026,14,108,1000000,3,2,1,40288,1
333,324,41532,33028,2,3,1400,2,3,3,11,129,-2,7,15,76,100,1121,14,113,1000000,2,2,1,39677,0
334,325,41532,33028,2,3,1400,2,6,12,9,124,0,14,17,69,990,1124,14,76,1000000,1,1,1,39349,0
335,88,41532,33028,2,3,1400,2,13,5,1,114,-2,3,9,61,260,1136,14,108,1000000,3,1,1,39912,0
336,326,41532,33028,2,3,1400,2,8,6,8,118,-2,1,1,65,140,1109,14,106,1000000,3,2,1,39899,0
337,327,41532,33028,2,3,1400,2,12,7,6,115,-2,3,19,62,290,1298,14,108,1000000,1,2,1,38275,0
338,328,41532,33028,2,3,1400,2,1,2,10,131,-2,9,15,78,65,1234,14,105,1000000,6,2,1,39512,0
339,329,41532,33028,2,3,1400,2,10,11,13,113,-5,73,13,63,990,1037,14,99,1000000,7,2,4,39852,0
340,96,41532,33028,2,3,1400,2,5,8,5,125,0,7,9,70,56,1063,14,113,1000000,2,3,1,39020,1
341,91,41532,33028,2,3,1400,2,14,14,15,114,-2,9,7,61,990,1084,14,0,1000000,1,2,1,39327,0
342,330,41534,33029,2,5,1650,2,10,2,4,113,0,13,22,18,65,1222,10,0,550000,1,2,1,38943,0
343,331,41534,33029,2,5,1650,2,3,9,14,131,0,31,7,37,500,1257,10,83,550000,1,2,1,39025,0
344,332,41534,33029,2,5,1650,2,1,6,16,133,0,3,22,39,150,1137,10,96,550000,2,2,1,39346,0
345,139,41534,33029,2,5,1650,2,2,1,3,132,0,3,13,38,37,1067,10,104,550000,1,3,1,38944,1
346,333,41534,33029,2,5,1650,2,5,4,12,128,0,1,12,34,32,1088,10,106,550000,1,4,1,39029,1
347,43,41534,33029,2,5,1650,2,4,3,19,126,-3,9,20,35,49,1055,10,103,550000,1,2,1,39666,0
348,334,41534,33029,2,5,1650,2,9,8,1,116,-2,1,1,24,190,1090,10,103,550000,2,2,1,39343,0
349,335,41534,33029,2,5,1650,2,8,7,10,119,-2,29,14,27,780,1037,10,78,550000,1,2,1,39725,0
350,132,41534,33029,2,5,1650,2,6,5,6,124,-2,3,1,32,100,1175,10,100,550000,2,1,1,39033,1
351,336,41534,33029,2,5,1650,2,7,10,5,123,0,3,18,29,300,1128,10,0,550000,1,3,1,39379,0
352,60,41534,33030,2,4,1200,2,5,8,4,127,0,3,1,54,210,1067,11,101,725000,1,2,1,39359,0
353,337,41534,33030,2,4,1200,2,3,5,6,128,-2,74,18,57,150,1063,11,102,725000,2,2,1,39742,0
354,338,41534,33030,2,4,1200,2,2,10,9,131,0,7,23,58,170,1065,11,100,725000,2,2,1,39740,0
355,339,41534,33030,2,4,1200,2,4,3,17,130,0,75,22,57,160,1110,11,87,725000,6,2,1,39873,0
356,340,41534,33030,2,4,1200,2,6,11,5,127,0,3,6,54,130,1060,11,105,725000,3,2,1,39913,0
357,341,41534,33030,2,4,1200,2,1,7,1,131,-2,1,18,60,58,1171,11,102,725000,2,2,1,40115,1
358,22,41534,33030,2,4,1200,2,8,1,13,116,-5,14,1,48,300,1173,11,100,725000,3,1,1,40262,0
359,342,41534,33030,2,4,1200,2,10,2,19,114,-3,9,21,44,130,1103,11,67,725000,2,2,1,39344,0
360,343,41534,33030,2,4,1200,2,7,6,3,126,0,7,10,53,26,1159,11,105,725000,1,2,1,39699,1
361,147,41534,33030,2,4,1200,2,9,9,15,118,-2,68,20,47,300,1150,11,99,725000,1,2,1,39734,0
362,344,41534,33030,2,4,1200,2,11,4,10,114,-2,76,3,43,46,1109,11,103,725000,2,2,1,40127,1
363,345,41534,33031,2,4,1200,2,10,3,8,117,-2,1,1,44,190,1163,11,105,725000,2,2,1,40050,1
364,346,41534,33031,2,4,1200,2,2,2,5,133,0,9,13,58,19,1109,11,107,725000,6,2,1,39120,0
365,347,41534,33031,2,4,1200,2,4,10,18,129,0,1,1,54,110,1071,11,107,725000,3,2,1,39526,0
366,348,41534,33031,2,4,1200,2,7,4,15,120,-2,77,3,47,650,1235,11,86,725000,1,2,1,40121,0
367,65,41534,33031,2,4,1200,2,3,11,7,125,-7,9,14,57,110,1003,11,108,725000,4,2,1,39941,0
368,153,41534,33031,2,4,1200,2,1,8,16,133,0,46,17,58,56,1224,11,105,725000,1,2,1,39321,1
369,349,41534,33031,2,4,1200,2,6,7,4,125,0,9,6,50,990,998,11,93,725000,1,2,1,40094,0
370,350,41534,33031,2,4,1200,2,9,1,1,117,-2,37,22,44,95,1078,11,101,725000,6,3,1,39187,0
371,351,41534,33031,2,4,1200,2,8,6,12,122,0,58,18,47,170,1030,11,93,725000,2,2,3,40090,0
372,352,41534,33031,2,4,1200,2,5,9,17,127,0,78,2,52,170,1188,11,103,725000,1,2,1,38669,0
373,353,41534,33031,2,4,1200,2,11,5,19,114,-3,1,21,42,150,1178,11,102,725000,1,2,1,40123,1
374,354,41534,33032,2,4,1650,2,10,10,11,114,-2,9,11,43,240,1108,12,98,725000,1,2,1,38661,0
375,355,41534,33032,2,4,1650,2,5,1,10,127,-2,13,8,56,190,1106,12,100,725000,1,2,1,38614,0
376,356,41534,33032,2,4,1650,2,6,11,2,127,0,37,13,54,87,1135,12,108,725000,1,2,1,39315,1
377,357,41534,33032,2,4,1650,2,2,2,5,132,0,1,5,59,55,1087,12,108,725000,1,1,1,39365,0
378,174,41534,33032,2,4,1650,2,11,8,4,116,0,15,6,43,36,1076,12,102,725000,1,2,1,39727,0
379,358,41534,33032,2,4,1650,2,4,3,13,124,-5,1,1,56,280,1102,12,102,725000,3,2,1,38093,0
380,359,41534,33032,2,4,1650,2,8,12,16,122,0,3,17,49,55,1125,12,107,725000,1,2,1,40089,0
381,360,41534,33032,2,4,1650,2,1,5,18,133,0,3,18,60,130,1013,12,108,725000,1,3,1,39697,1
382,361,41534,33032,2,4,1650,2,3,9,17,130,0,1,3,57,360,1168,12,105,725000,2,1,4,40080,0
383,156,41534,33032,2,4,1650,2,12,4,15,113,-2,7,6,42,120,1009,12,102,725000,3,2,1,39512,1
384,362,41534,33032,2,4,1650,2,7,6,1,123,-2,7,22,52,100,1190,12,106,725000,3,2,1,39563,0
385,363,41534,33032,2,4,1650,2,9,7,19,118,-3,79,14,48,200,1024,12,106,725000,4,2,1,38452,0
386,364,41534,33033,2,3,1000,2,8,10,1,116,-2,8,6,64,130,1072,11,111,1000000,1,2,1,40462,1
387,365,41534,33033,2,3,1000,2,1,1,3,133,0,1,3,79,65,1080,11,105,1000000,1,2,1,39730,0
388,366,41534,33033,2,3,1000,2,6,11,7,112,-7,7,18,65,170,1117,11,106,1000000,2,2,1,39665,0
389,367,41534,33033,2,3,1000,2,9,9,8,114,-2,1,1,62,620,1050,11,98,1000000,1,2,1,40073,0
390,84,41534,33033,2,3,1000,2,4,5,16,122,0,35,20,68,74,1159,11,110,1000000,1,3,1,39008,0
391,188,41534,33033,2,3,1000,2,7,6,10,117,-2,30,15,65,110,1065,11,96,1000000,2,2,1,40104,0
392,368,41534,33033,2,3,1000,2,10,3,12,116,0,3,12,62,110,1189,11,100,1000000,6,2,1,39505,0
393,369,41534,33033,2,3,1000,2,2,2,5,131,0,7,20,77,33,1178,11,112,1000000,2,2,1,39304,1
394,370,41534,33033,2,3,1000,2,11,4,4,116,0,80,14,62,44,1182,11,110,1000000,3,2,1,40275,1
395,371,41534,33033,2,3,1000,2,5,8,19,117,-3,13,7,66,990,1122,11,76,1000000,1,3,1,40080,0
396,372,41534,33033,2,3,1000,2,3,7,2,126,0,23,10,72,150,1048,11,108,1000000,2,2,3,40113,0
397,373,41534,33034,2,3,1650,2,3,3,13,126,-5,3,2,78,190,1022,12,107,1000000,3,2,1,39467,0
398,374,41534,33034,2,3,1650,2,5,5,4,126,0,9,3,73,90,1066,12,109,1000000,6,2,1,39501,0
399,375,41534,33034,2,3,1650,2,4,2,10,127,-2,9,15,76,58,1044,12,111,1000000,6,3,4,39549,1
400,376,41534,33034,2,3,1650,2,8,12,16,120,0,3,17,67,100,1075,12,111,1000000,2,2,1,39738,1
401,377,41534,33034,2,3,1650,2,2,11,8,131,-2,1,1,80,290,1254,12,98,1000000,1,3,1,39357,0
402,378,41534,33034,2,3,1650,2,11,4,3,117,2,37,4,62,48,1155,12,111,1000000,3,2,1,39583,1
403,379,41534,33034,2,3,1650,2,12,8,11,112,-2,81,6,61,770,999,12,0,1000000,3,3,3,40293,0
404,380,41534,33034,2,3,1650,2,9,9,12,118,0,3,19,65,460,1060,12,105,1000000,1,1,1,38640,0
405,381,41534,33034,2,3,1650,2,1,6,2,133,0,9,8,80,160,1079,12,104,1000000,8,2,1,39944,0
406,382,41534,33034,2,3,1650,2,6,10,5,121,0,9,20,68,170,1081,12,111,1000000,1,1,1,39353,0
407,383,41534,33034,2,3,1650,2,7,1,7,114,-7,1,9,68,47,1186,12,107,1000000,6,2,1,39483,0
408,208,41534,33034,2,3,1650,2,10,7,6,114,-2,3,7,63,54,1230,12,109,1000000,1,2,1,39355,0
409,384,41534,33035,2,3,1200,2,8,7,16,119,0,40,19,66,55,1007,12,109,1000000,2,3,1,40091,1
410,385,41534,33035,2,3,1200,2,10,5,8,116,-2,32,10,65,310,1117,12,0,1000000,1,3,1,40079,0
411,386,41534,33035,2,3,1200,2,9,6,3,119,0,3,17,66,230,1086,12,107,1000000,1,2,1,38961,0
412,387,41534,33035,2,3,1200,2,4,2,5,128,0,3,7,75,42,1062,12,111,1000000,1,2,1,39385,0
413,388,41534,33035,2,3,1200,2,6,1,10,121,-2,9,15,70,64,1003,12,114,1000000,3,2,4,39494,1
414,389,41534,33035,2,3,1200,2,11,3,4,116,0,3,20,63,29,1150,12,112,1000000,3,2,1,39888,1
415,390,41534,33035,2,3,1200,2,5,9,18,127,0,37,4,74,350,1075,12,113,1000000,2,1,1,39381,0
416,391,41534,33035,2,3,1200,2,7,11,12,120,0,3,23,67,920,1140,12,111,1000000,2,3,1,39323,0
417,392,41534,33035,2,3,1200,2,3,8,2,130,0,9,13,77,120,1029,12,104,1000000,6,2,1,39851,0
418,393,41534,33035,2,3,1200,2,1,12,14,133,0,3,6,80,540,1025,12,109,1000000,6,3,1,38762,0
419,394,41534,33035,2,3,1200,2,2,4,7,123,-7,1,18,77,180,1185,12,105,1000000,1,4,1,39347,0
420,395,41534,33036,2,2,1650,2,12,10,3,117,0,1,4,80,40,1109,12,114,1400000,3,2,1,39946,1
421,396,41534,33036,2,2,1650,2,7,7,7,113,-7,3,9,83,65,1096,12,117,1400000,1,3,1,39022,0
422,397,41534,33036,2,2,1650,2,11,4,11,116,-2,3,23,81,150,1148,12,109,1400000,1,2,1,39406,0
423,398,41534,33036,2,2,1650,2,1,8,5,132,0,14,16,95,100,1171,12,114,1400000,6,2,1,39119,0
424,399,41534,33036,2,2,1650,2,8,3,15,116,-2,9,17,81,360,1064,12,112,1400000,2,2,1,38977,0
425,400,41534,33036,2,2,1650,2,5,12,10,120,-2,18,15,85,91,1187,12,108,1400000,1,3,1,39356,0
426,401,41534,33036,2,2,1650,2,2,5,2,126,0,1,8,89,120,1032,12,122,1400000,7,2,1,38812,1
427,402,41534,33036,2,2,1650,2,9,9,4,118,0,32,20,81,160,1102,12,112,1400000,9,3,3,39705,0
428,403,41534,33036,2,2,1650,2,10,11,17,119,1,23,14,81,190,1002,12,118,1400000,3,2,1,39133,1
429,404,41534,33036,2,2,1650,2,3,2,18,124,0,1,18,87,64,1132,12,120,1400000,2,3,1,39667,0
430,405,41534,33036,2,2,1650,2,6,6,8,120,-2,7,13,85,96,1071,12,115,1400000,6,2,1,39477,0
431,406,41534,33036,2,2,1650,2,4,1,1,121,-2,14,1,86,160,1107,12,111,1400000,7,2,1,38768,0
432,165,41542,33037,4,4,1800,2,1,6,5,133,0,3,9,60,130,1100,10,106,725000,1,2,1,39362,0
433,266,41542,33037,4,4,1800,2,9,3,13,110,-5,1,1,42,820,1101,10,101,725000,1,2,1,38986,0
434,143,41542,33037,4,4,1800,2,10,1,10,111,-2,3,4,35,89,1093,10,103,725000,3,2,4,39928,1
435,159,41542,33037,4,4,1800,2,6,7,2,121,0,3,20,48,50,1078,10,104,725000,1,2,1,39729,0
436,272,41542,33037,4,4,1800,2,2,5,18,132,0,3,17,59,42,1199,10,108,725000,1,2,1,39386,0
437,161,41542,33037,4,4,1800,2,8,9,8,113,-2,18,22,42,100,1093,10,99,725000,3,2,1,39205,0
438,268,41542,33037,4,4,1800,2,3,10,17,130,0,82,3,57,71,1066,10,107,725000,3,2,1,39883,0
439,407,41542,33037,4,4,1800,2,7,8,4,118,0,7,4,45,66,986,10,105,725000,4,3,1,39909,1
440,162,41542,33037,4,4,1800,2,5,4,6,123,-2,83,14,52,91,1151,10,109,725000,6,3,1,39177,1
441,408,41542,33037,4,4,1800,2,4,2,16,125,0,15,19,52,110,1006,10,108,725000,3,3,1,39537,0
442,409,41542,33038,4,4,1000,2,2,12,3,129,0,23,18,56,120,1084,12,96,725000,2,3,1,40058,0
443,410,41542,33038,4,4,1000,2,8,1,14,121,0,84,3,48,53,1210,12,106,725000,1,3,1,39696,1
444,411,41542,33038,4,4,1000,2,6,11,19,122,-3,1,9,52,950,1187,12,77,725000,1,3,1,40087,0
445,129,41542,33038,4,4,1000,2,11,4,4,114,0,3,9,41,16,1170,12,106,725000,2,2,1,40109,1
446,412,41542,33038,4,4,1000,2,9,3,13,109,-5,7,12,41,170,1198,12,103,725000,1,3,1,38630,1
447,149,41542,33038,4,4,1000,2,10,6,1,112,-2,37,24,41,140,1092,12,95,725000,3,2,1,38810,0
448,413,41542,33038,4,4,1000,2,1,7,7,126,-7,7,7,60,110,1159,12,97,725000,2,3,1,39020,0
449,414,41542,33038,4,4,1000,2,7,8,10,122,-2,3,14,51,330,1149,12,100,725000,2,1,1,39709,0
450,415,41542,33038,4,4,1000,2,12,9,15,111,-2,3,23,40,380,1008,12,91,725000,3,2,1,39219,0
451,416,41542,33038,4,4,1000,2,4,2,9,125,0,18,22,52,990,1170,12,95,725000,2,3,1,40065,0
452,168,41542,33038,4,4,1000,2,5,5,16,125,0,35,10,52,250,1030,12,0,725000,6,2,1,40250,0
453,417,41542,33039,4,4,1200,2,7,8,10,123,-2,30,15,50,62,1113,12,105,725000,2,3,1,40084,0
454,418,41542,33039,4,4,1200,2,11,12,15,119,-2,3,12,46,780,1045,12,83,725000,6,3,1,39558,0
455,63,41542,33039,4,4,1200,2,5,10,17,129,0,70,3,54,160,1081,12,109,725000,1,4,1,39360,0
456,419,41542,33039,4,4,1200,2,4,5,2,130,0,7,23,55,64,1059,12,113,725000,2,2,1,39755,1
457,420,41542,33039,4,4,1200,2,8,9,12,125,0,35,17,50,190,1071,12,103,725000,1,2,1,38986,0
458,421,41542,33039,4,4,1200,2,2,2,16,132,0,7,18,57,110,1061,12,107,725000,1,2,1,38985,1
459,422,41542,33039,4,4,1200,2,9,4,4,124,0,85,7,49,51,1053,12,109,725000,1,2,1,40086,1
460,423,41542,33039,4,4,1200,2,6,6,3,128,0,55,22,53,32,1126,12,109,725000,1,2,1,40095,0
461,424,41542,33039,4,4,1200,2,10,11,6,120,-2,7,8,47,990,1076,12,93,725000,1,3,1,38600,0
462,425,41542,33039,4,4,1200,2,12,7,8,114,-2,37,24,41,330,1186,12,104,725000,6,2,3,39867,0
463,259,41542,33039,4,4,1200,2,1,1,5,133,0,22,21,58,94,1019,12,106,725000,2,1,1,38954,0
464,426,41542,33039,4,4,1200,2,3,3,11,130,-2,1,10,57,350,1003,12,99,725000,2,2,3,40122,0
465,427,41542,33040,4,5,1800,2,9,4,1,119,-2,42,22,27,130,1095,12,93,550000,1,2,1,38638,0
466,135,41542,33040,4,5,1800,2,11,7,11,115,-2,1,11,23,500,1047,12,99,550000,3,2,1,37664,0
467,235,41542,33040,4,5,1800,2,10,2,6,117,-2,7,8,25,100,1011,12,99,550000,2,3,1,38590,1
468,37,41542,33040,4,5,1800,2,1,9,7,126,-7,7,6,39,64,1185,12,91,550000,2,2,1,39377,0
469,428,41542,33040,4,5,1800,2,6,11,10,123,-2,30,15,31,310,1079,12,95,550000,6,4,1,39561,1
470,238,41542,33040,4,5,1800,2,12,8,19,113,2,3,19,20,800,1175,12,94,550000,1,1,1,39755,0
471,136,41542,33040,4,5,1800,2,3,5,5,131,0,1,14,37,29,1007,12,99,550000,8,3,1,39129,0
472,33,41542,33040,4,5,1800,2,8,6,3,122,0,9,4,28,51,1011,12,92,550000,6,2,1,39541,0
